# Species	Genes	Alg.-Conn.	b_theta_cds.fasta	b_theta_cds_orig.fasta
2	2	1	BT_2032	FE838_RS23720
2	2	1	BT_2033	FE838_RS23725
2	2	1	BT_2034	FE838_RS23730
2	2	1	BT_2035	FE838_RS23735
2	2	1	BT_2036	FE838_RS23740
2	2	1	BT_2037	FE838_RS23750
2	2	1	BT_2038	FE838_RS23755
2	2	1	BT_2039	FE838_RS23760
2	2	1	BT_2040	FE838_RS23765
2	2	1	BT_2041	FE838_RS23770
2	2	1	BT_2042	FE838_RS23775
2	2	1	BT_2043	FE838_RS23780
2	2	1	BT_2044	FE838_RS23785
2	2	1	BT_2045	FE838_RS23790
2	2	1	BT_2046	FE838_RS23795
2	2	1	BT_2047	FE838_RS23800
2	2	1	BT_2048	FE838_RS23805
2	2	1	BT_2049	FE838_RS23810
2	2	1	BT_2050	FE838_RS23815
2	2	1	BT_2051	FE838_RS23820
2	2	1	BT_2052	FE838_RS23825
2	2	1	BT_2053	FE838_RS23830
2	2	1	BT_2054	FE838_RS23835
2	2	1	BT_2055	FE838_RS23840
2	2	1	BT_2056	FE838_RS23850
2	2	1	BT_2057	FE838_RS23855
2	2	1	BT_2058	FE838_RS23860
2	2	1	BT_2059	FE838_RS23865
2	2	1	BT_2060	FE838_RS23870
2	2	1	BT_2061	FE838_RS23875
2	2	1	BT_2062	FE838_RS23880
2	2	1	BT_2063	FE838_RS23885
2	2	1	BT_2064	FE838_RS23890
2	2	1	BT_2065	FE838_RS23895
2	2	1	BT_2066	FE838_RS23900
2	2	1	BT_2067	FE838_RS23905
2	2	1	BT_2068	FE838_RS23910
2	2	1	BT_2069	FE838_RS23920
2	2	1	BT_2070	FE838_RS23925
2	2	1	BT_2071	FE838_RS23930
2	2	1	BT_2072	FE838_RS23935
2	2	1	BT_2073	FE838_RS23940
2	2	1	BT_2074	FE838_RS23945
2	2	1	BT_2075	FE838_RS23950
2	2	1	BT_2076	FE838_RS23955
2	2	1	BT_2077	FE838_RS23960
2	2	1	BT_2078	FE838_RS23965
2	2	1	BT_2079	FE838_RS23970
2	2	1	BT_2080	FE838_RS23975
2	2	1	BT_2081	FE838_RS23980
2	2	1	BT_2082	FE838_RS23985
2	2	1	BT_2083	FE838_RS23990
2	2	1	BT_2084	FE838_RS23995
2	2	1	BT_2085	FE838_RS24000
2	2	1	BT_2086	FE838_RS24005
2	2	1	BT_2087	FE838_RS24010
2	2	1	BT_2089	FE838_RS24015
2	2	1	BT_2090	FE838_RS24020
2	2	1	BT_2091	FE838_RS24025
2	2	1	BT_2092	FE838_RS24030
2	2	1	BT_2093	FE838_RS24035
2	2	1	BT_2094	FE838_RS24040
2	2	1	BT_2095	FE838_RS24045
2	2	1	BT_2096	FE838_RS24050
2	2	1	BT_2097	FE838_RS24055
2	2	1	BT_2098	FE838_RS24060
2	2	1	BT_2099	FE838_RS24065
2	2	1	BT_2100	FE838_RS24070
2	2	1	BT_2101	FE838_RS24075
2	2	1	BT_2102	FE838_RS24080
2	2	1	BT_2103	FE838_RS24085
2	2	1	BT_2104	FE838_RS24090
2	2	1	BT_2105	FE838_RS24095
2	2	1	BT_2106	FE838_RS24100
2	2	1	BT_2107	FE838_RS24105
2	2	1	BT_2108	FE838_RS24110
2	2	1	BT_2109	FE838_RS24115
2	2	1	BT_2110	FE838_RS24120
2	2	1	BT_2111	FE838_RS24125
2	2	1	BT_2112	FE838_RS24130
2	2	1	BT_2113	FE838_RS24135
2	2	1	BT_2114	FE838_RS24140
2	2	1	BT_2116	FE838_RS24145
2	2	1	BT_2117	FE838_RS24155
2	2	1	BT_2118	FE838_RS24160
2	2	1	BT_2119	FE838_RS24165
2	2	1	BT_2120	FE838_RS24170
2	2	1	BT_2121	FE838_RS24175
2	2	1	BT_2122	FE838_RS24180
2	2	1	BT_2123	FE838_RS24185
2	2	1	BT_2124	FE838_RS24190
2	2	1	BT_2125	FE838_RS24195
2	2	1	BT_2126	FE838_RS24200
2	2	1	BT_2127	FE838_RS24205
2	2	1	BT_2128	FE838_RS24210
2	2	1	BT_2129	FE838_RS24220
2	2	1	BT_2130	FE838_RS24225
2	2	1	BT_2131	FE838_RS24230
2	2	1	BT_2132	FE838_RS24235
2	2	1	BT_2133	FE838_RS24240
2	2	1	BT_2134	FE838_RS24245
2	2	1	BT_2135	FE838_RS24250
2	2	1	BT_2136	FE838_RS24255
2	2	1	BT_2139	FE838_RS24270
2	2	1	BT_2140	FE838_RS24275
2	2	1	BT_2141	FE838_RS24280
2	2	1	BT_2142	FE838_RS24285
2	2	1	BT_2143	FE838_RS00195
2	2	1	BT_2144	FE838_RS00200
2	2	1	BT_2145	FE838_RS00205
2	2	1	BT_2146	FE838_RS00210
2	2	1	BT_2147	FE838_RS00215
2	2	1	BT_2148	FE838_RS00220
2	2	1	BT_2149	FE838_RS00225
2	2	1	BT_2150	FE838_RS00230
2	2	1	BT_2151	FE838_RS00235
2	2	1	BT_2152	FE838_RS00240
2	2	1	BT_2153	FE838_RS00245
2	2	1	BT_2154	FE838_RS00250
2	2	1	BT_2155	FE838_RS00255
2	2	1	BT_2156	FE838_RS00260
2	2	1	BT_2157	FE838_RS00265
2	2	1	BT_2158	FE838_RS00270
2	2	1	BT_2159	FE838_RS00275
2	2	1	BT_2160	FE838_RS00280
2	2	1	BT_2161	FE838_RS00285
2	2	1	BT_2162	FE838_RS00290
2	2	1	BT_2163	FE838_RS00295
2	2	1	BT_2164	FE838_RS00300
2	2	1	BT_2165	FE838_RS00310
2	2	1	BT_2166	FE838_RS00315
2	2	1	BT_2167	FE838_RS00320
2	2	1	BT_2168	FE838_RS00325
2	2	1	BT_2169	FE838_RS00330
2	2	1	BT_2170	FE838_RS00335
2	2	1	BT_2171	FE838_RS00340
2	2	1	BT_2172	FE838_RS00345
2	2	1	BT_2173	FE838_RS00350
2	2	1	BT_2174	FE838_RS00355
2	2	1	BT_2176	FE838_RS00360
2	2	1	BT_2177	FE838_RS00365
2	2	1	BT_2178	FE838_RS00370
2	2	1	BT_2179	FE838_RS00375
2	2	1	BT_2180	FE838_RS00380
2	2	1	BT_2181	FE838_RS00385
2	2	1	BT_2182	FE838_RS00390
2	2	1	BT_2183	FE838_RS00395
2	2	1	BT_2184	FE838_RS00400
2	2	1	BT_2185	FE838_RS00405
2	2	1	BT_2186	FE838_RS00410
2	2	1	BT_2187	FE838_RS00415
2	2	1	BT_2188	FE838_RS00420
2	2	1	BT_2189	FE838_RS00425
2	2	1	BT_2191	FE838_RS00430
2	2	1	BT_2192	FE838_RS00435
2	2	1	BT_2193	FE838_RS00440
2	2	1	BT_2194	FE838_RS00445
2	2	1	BT_2195	FE838_RS00450
2	2	1	BT_2196	FE838_RS00455
2	2	1	BT_2197	FE838_RS00460
2	2	1	BT_2198	FE838_RS00465
2	2	1	BT_2199	FE838_RS00470
2	2	1	BT_2200	FE838_RS00475
2	2	1	BT_2201	FE838_RS00480
2	2	1	BT_2202	FE838_RS00485
2	2	1	BT_2203	FE838_RS00490
2	2	1	BT_2204	FE838_RS00495
2	2	1	BT_2205	FE838_RS00500
2	2	1	BT_2206	FE838_RS00505
2	2	1	BT_2207	FE838_RS00510
2	2	1	BT_2208	FE838_RS00515
2	2	1	BT_2209	FE838_RS00520
2	2	1	BT_2210	FE838_RS00525
2	2	1	BT_2211	FE838_RS00530
2	2	1	BT_2212	FE838_RS00535
2	2	1	BT_2213	FE838_RS00540
2	2	1	BT_2214	FE838_RS00545
2	2	1	BT_2215	FE838_RS00550
2	2	1	BT_2216	FE838_RS00555
2	2	1	BT_2217	FE838_RS00560
2	2	1	BT_2218	FE838_RS00565
2	2	1	BT_2219	FE838_RS00570
2	2	1	BT_2220	FE838_RS00575
2	2	1	BT_2221	FE838_RS00580
2	2	1	BT_2223	FE838_RS00590
2	2	1	BT_2224	FE838_RS00595
2	2	1	BT_2225	FE838_RS00600
2	2	1	BT_2226	FE838_RS00605
2	2	1	BT_2227	FE838_RS00610
2	2	1	BT_2228	FE838_RS00615
2	2	1	BT_2229	FE838_RS00620
2	2	1	BT_2230	FE838_RS00625
2	2	1	BT_2231	FE838_RS00630
2	2	1	BT_2232	FE838_RS00635
2	2	1	BT_2233	FE838_RS00640
2	2	1	BT_2234	FE838_RS00645
2	2	1	BT_2235	FE838_RS00650
2	2	1	BT_2236	FE838_RS00655
2	2	1	BT_2237	FE838_RS00660
2	2	1	BT_2238	FE838_RS00665
2	2	1	BT_2239	FE838_RS00670
2	2	1	BT_2240	FE838_RS00675
2	2	1	BT_2241	FE838_RS00680
2	2	1	BT_2242	FE838_RS00685
2	2	1	BT_2243	FE838_RS00690
2	2	1	BT_2244	FE838_RS00695
2	2	1	BT_2245	FE838_RS00700
2	2	1	BT_2246	FE838_RS00705
2	2	1	BT_2247	FE838_RS00710
2	2	1	BT_2248	FE838_RS00715
2	2	1	BT_2249	FE838_RS00720
2	2	1	BT_2250	FE838_RS00725
2	2	1	BT_2251	FE838_RS00730
2	2	1	BT_2252	FE838_RS00735
2	2	1	BT_2253	FE838_RS00740
2	2	1	BT_2254	FE838_RS00745
2	2	1	BT_2255	FE838_RS00750
2	2	1	BT_2256	FE838_RS00755
2	2	1	BT_2257	FE838_RS00760
2	2	1	BT_2258	FE838_RS00765
2	2	1	BT_2259	FE838_RS00770
2	2	1	BT_2260	FE838_RS00775
2	2	1	BT_2261	FE838_RS00780
2	2	1	BT_2262	FE838_RS00785
2	2	1	BT_2263	FE838_RS00790
2	2	1	BT_2264	FE838_RS00795
2	2	1	BT_2267	FE838_RS00800
2	2	1	BT_2268	FE838_RS00805
2	2	1	BT_2269	FE838_RS00810
2	2	1	BT_2270	FE838_RS00815
2	2	1	BT_2271	FE838_RS00820
2	2	1	BT_2272	FE838_RS00825
2	2	1	BT_2273	FE838_RS00830
2	2	1	BT_2274	FE838_RS00835
2	2	1	BT_2275	FE838_RS00840
2	2	1	BT_2276	FE838_RS00845
2	2	1	BT_2277	FE838_RS00855
2	2	1	BT_2278	FE838_RS00860
2	2	1	BT_2279	FE838_RS00865
2	2	1	BT_2280	FE838_RS00870
2	2	1	BT_2281	FE838_RS00875
2	2	1	BT_2282	FE838_RS00885
2	2	1	BT_2283	FE838_RS00890
2	2	1	BT_2284	FE838_RS00895
2	2	1	BT_2285	FE838_RS00900
2	2	1	BT_2286	FE838_RS00905
2	2	1	BT_2287	FE838_RS00910
2	2	1	BT_2288	FE838_RS00915
2	2	1	BT_2289	FE838_RS00920
2	2	1	BT_2290	FE838_RS00925
2	2	1	BT_2291	FE838_RS00930
2	2	1	BT_2292	FE838_RS00935
2	2	1	BT_2293	FE838_RS00940
2	2	1	BT_2294	FE838_RS00945
2	2	1	BT_2295	FE838_RS00950
2	2	1	BT_2296	FE838_RS00955
2	2	1	BT_2297	FE838_RS00960
2	2	1	BT_2298	FE838_RS00965
2	2	1	BT_2299	FE838_RS00970
2	2	1	BT_2300	FE838_RS00975
2	2	1	BT_2301	FE838_RS00980
2	2	1	BT_2302	FE838_RS00985
2	2	1	BT_2303	FE838_RS00990
2	2	1	BT_2304	FE838_RS01000
2	2	1	BT_2305	FE838_RS01010
2	2	1	BT_2306	FE838_RS01015
2	2	1	BT_2307	FE838_RS01020
2	2	1	BT_2308	FE838_RS01025
2	2	1	BT_2309	FE838_RS01030
2	2	1	BT_2310	FE838_RS01035
2	2	1	BT_2311	FE838_RS01040
2	2	1	BT_2312	FE838_RS01045
2	2	1	BT_2313	FE838_RS01050
2	2	1	BT_2314	FE838_RS01060
2	2	1	BT_2315	FE838_RS01065
2	2	1	BT_2316	FE838_RS01070
2	2	1	BT_2317	FE838_RS01075
2	2	1	BT_2318	FE838_RS01080
2	2	1	BT_2319	FE838_RS01085
2	2	1	BT_2320	FE838_RS01090
2	2	1	BT_2322	FE838_RS01095
2	2	1	BT_2323	FE838_RS01100
2	2	1	BT_2324	FE838_RS01105
2	2	1	BT_2325	FE838_RS01110
2	2	1	BT_2326	FE838_RS01115
2	2	1	BT_2327	FE838_RS01120
2	2	1	BT_2328	FE838_RS01125
2	2	1	BT_2329	FE838_RS01130
2	2	1	BT_2330	FE838_RS01135
2	2	1	BT_2331	FE838_RS24310
2	2	1	BT_2332	FE838_RS01140
2	2	1	BT_2333	FE838_RS01145
2	2	1	BT_2334	FE838_RS01150
2	2	1	BT_2335	FE838_RS01155
2	2	1	BT_2336	FE838_RS01160
2	2	1	BT_2337	FE838_RS01165
2	2	1	BT_2338	FE838_RS01170
2	2	1	BT_2339	FE838_RS01175
2	2	1	BT_2340	FE838_RS01180
2	2	1	BT_2341	FE838_RS01185
2	2	1	BT_2342	FE838_RS01190
2	2	1	BT_2343	FE838_RS01195
2	2	1	BT_2345	FE838_RS01200
2	2	1	BT_2346	FE838_RS01205
2	2	1	BT_2347	FE838_RS01215
2	2	1	BT_2348	FE838_RS01220
2	2	1	BT_2349	FE838_RS01225
2	2	1	BT_2353	FE838_RS01245
2	2	1	BT_2354	FE838_RS01250
2	2	1	BT_2355	FE838_RS01255
2	2	1	BT_2356	FE838_RS01260
2	2	1	BT_2357	FE838_RS01265
2	2	1	BT_2359	FE838_RS01270
2	2	1	BT_2360	FE838_RS01275
2	2	1	BT_2361	FE838_RS01280
2	2	1	BT_2362	FE838_RS01285
2	2	1	BT_2363	FE838_RS01290
2	2	1	BT_2364	FE838_RS01295
2	2	1	BT_2365	FE838_RS01300
2	2	1	BT_2366	FE838_RS01305
2	2	1	BT_2367	FE838_RS01310
2	2	1	BT_2368	FE838_RS01315
2	2	1	BT_2369	FE838_RS01320
2	2	1	BT_2370	FE838_RS01325
2	2	1	BT_2371	FE838_RS01330
2	2	1	BT_2372	FE838_RS01335
2	2	1	BT_2373	FE838_RS01340
2	2	1	BT_2374	FE838_RS01345
2	2	1	BT_2376	FE838_RS01350
2	2	1	BT_2377	FE838_RS01360
2	2	1	BT_2378	FE838_RS01365
2	2	1	BT_2379	FE838_RS01370
2	2	1	BT_2380	FE838_RS01375
2	2	1	BT_2381	FE838_RS01380
2	2	1	BT_2382	FE838_RS01385
2	2	1	BT_2383	FE838_RS01390
2	2	1	BT_2384	FE838_RS01395
2	2	1	BT_2385	FE838_RS01400
2	2	1	BT_2386	FE838_RS01405
2	2	1	BT_2387	FE838_RS01410
2	2	1	BT_2388	FE838_RS01415
2	2	1	BT_2389	FE838_RS01420
2	2	1	BT_2390	FE838_RS01425
2	2	1	BT_2391	FE838_RS01430
2	2	1	BT_2392	FE838_RS01435
2	2	1	BT_2393	FE838_RS01440
2	2	1	BT_2394	FE838_RS01445
2	2	1	BT_2395	FE838_RS01450
2	2	1	BT_2396	FE838_RS01455
2	2	1	BT_2397	FE838_RS01460
2	2	1	BT_2400	FE838_RS01475
2	2	1	BT_2401	FE838_RS01480
2	2	1	BT_2402	FE838_RS01485
2	2	1	BT_2403	FE838_RS01490
2	2	1	BT_2404	FE838_RS01495
2	2	1	BT_2405	FE838_RS01500
2	2	1	BT_2406	FE838_RS01505
2	2	1	BT_2407	FE838_RS01510
2	2	1	BT_2408	FE838_RS01515
2	2	1	BT_2409	FE838_RS01520
2	2	1	BT_2410	FE838_RS01530
2	2	1	BT_2411	FE838_RS01535
2	2	1	BT_2412	FE838_RS01540
2	2	1	BT_2413	FE838_RS01545
2	2	1	BT_2414	FE838_RS01550
2	2	1	BT_2415	FE838_RS01555
2	2	1	BT_2416	FE838_RS01560
2	2	1	BT_2417	FE838_RS01565
2	2	1	BT_2418	FE838_RS01570
2	2	1	BT_2419	FE838_RS01580
2	2	1	BT_2420	FE838_RS01585
2	2	1	BT_2421	FE838_RS01590
2	2	1	BT_2422	FE838_RS01595
2	2	1	BT_2423	FE838_RS01600
2	2	1	BT_2424	FE838_RS01605
2	2	1	BT_2425	FE838_RS01610
2	2	1	BT_2429	FE838_RS01660
2	2	1	BT_2430	FE838_RS01665
2	2	1	BT_2431	FE838_RS01670
2	2	1	BT_2432	FE838_RS01675
2	2	1	BT_2433	FE838_RS01680
2	2	1	BT_2434	FE838_RS01685
2	2	1	BT_2435	FE838_RS01690
2	2	1	BT_2436	FE838_RS01695
2	2	1	BT_2437	FE838_RS01700
2	2	1	BT_2438	FE838_RS01705
2	2	1	BT_2439	FE838_RS01710
2	2	1	BT_2440	FE838_RS01715
2	2	1	BT_2441	FE838_RS01720
2	2	1	BT_2442	FE838_RS01725
2	2	1	BT_2443	FE838_RS24315
2	2	1	BT_2444	FE838_RS24320
2	2	1	BT_2445	FE838_RS01735
2	2	1	BT_2446	FE838_RS01740
2	2	1	BT_2447	FE838_RS01745
2	2	1	BT_2448	FE838_RS01750
2	2	1	BT_2450	FE838_RS01760
2	2	1	BT_2451	FE838_RS01765
2	2	1	BT_2452	FE838_RS01770
2	2	1	BT_2453	FE838_RS01775
2	2	1	BT_2455	FE838_RS24325
2	2	1	BT_2457	FE838_RS01790
2	2	1	BT_2458	FE838_RS01795
2	2	1	BT_2459	FE838_RS01800
2	2	1	BT_2460	FE838_RS01805
2	2	1	BT_2461	FE838_RS01810
2	2	1	BT_2462	FE838_RS01815
2	2	1	BT_2463	FE838_RS01820
2	2	1	BT_2465	FE838_RS01825
2	2	1	BT_2466	FE838_RS01835
2	2	1	BT_2467	FE838_RS01840
2	2	1	BT_2468	FE838_RS01850
2	2	1	BT_2472	FE838_RS01860
2	2	1	BT_2473	FE838_RS01865
2	2	1	BT_2474	FE838_RS01870
2	2	1	BT_2475	FE838_RS01875
2	2	1	BT_2476	FE838_RS01880
2	2	1	BT_2477	FE838_RS01885
2	2	1	BT_2478	FE838_RS01890
2	2	1	BT_2479	FE838_RS01895
2	2	1	BT_2480	FE838_RS01900
2	2	1	BT_2481	FE838_RS01905
2	2	1	BT_2482	FE838_RS01910
2	2	1	BT_2484	FE838_RS01930
2	2	1	BT_2485	FE838_RS01935
2	2	1	BT_2486	FE838_RS01940
2	2	1	BT_2488	FE838_RS01945
2	2	1	BT_2489	FE838_RS01950
2	2	1	BT_2491	FE838_RS01955
2	2	1	BT_2492	FE838_RS01960
2	2	1	BT_2493	FE838_RS01965
2	2	1	BT_2494	FE838_RS01970
2	2	1	BT_2495	FE838_RS01975
2	2	1	BT_2496	FE838_RS01980
2	2	1	BT_2497	FE838_RS01985
2	2	1	BT_2498	FE838_RS01990
2	2	1	BT_2499	FE838_RS01995
2	2	1	BT_2500	FE838_RS02000
2	2	1	BT_2501	FE838_RS02005
2	2	1	BT_2502	FE838_RS02010
2	2	1	BT_2503	FE838_RS02015
2	2	1	BT_2504	FE838_RS02020
2	2	1	BT_2505	FE838_RS02025
2	2	1	BT_2506	FE838_RS02030
2	2	1	BT_2507	FE838_RS02035
2	2	1	BT_2508	FE838_RS02040
2	2	1	BT_2509	FE838_RS02045
2	2	1	BT_2510	FE838_RS02050
2	2	1	BT_2511	FE838_RS02055
2	2	1	BT_2512	FE838_RS02060
2	2	1	BT_2513	FE838_RS02065
2	2	1	BT_2516	FE838_RS02070
2	2	1	BT_2517	FE838_RS02075
2	2	1	BT_2518	FE838_RS02080
2	2	1	BT_2519	FE838_RS02085
2	2	1	BT_2520	FE838_RS02090
2	2	1	BT_2521	FE838_RS02095
2	2	1	BT_2522	FE838_RS02100
2	2	1	BT_2523	FE838_RS02105
2	2	1	BT_2524	FE838_RS02110
2	2	1	BT_2525	FE838_RS02115
2	2	1	BT_2526	FE838_RS02120
2	2	1	BT_2527	FE838_RS02125
2	2	1	BT_2528	FE838_RS02130
2	2	1	BT_2529	FE838_RS02135
2	2	1	BT_2530	FE838_RS02140
2	2	1	BT_2531	FE838_RS02145
2	2	1	BT_2532	FE838_RS02150
2	2	1	BT_2533	FE838_RS02155
2	2	1	BT_2534	FE838_RS02160
2	2	1	BT_2535	FE838_RS02165
2	2	1	BT_2536	FE838_RS02170
2	2	1	BT_2537	FE838_RS02175
2	2	1	BT_2538	FE838_RS02180
2	2	1	BT_2539	FE838_RS02185
2	2	1	BT_2540	FE838_RS02190
2	2	1	BT_2541	FE838_RS02195
2	2	1	BT_2542	FE838_RS02200
2	2	1	BT_2543	FE838_RS02205
2	2	1	BT_2544	FE838_RS02210
2	2	1	BT_2545	FE838_RS02215
2	2	1	BT_2546	FE838_RS02220
2	2	1	BT_2547	FE838_RS02225
2	2	1	BT_2548	FE838_RS02230
2	2	1	BT_2549	FE838_RS02235
2	2	1	BT_2550	FE838_RS02240
2	2	1	BT_2551	FE838_RS02245
2	2	1	BT_2552	FE838_RS02250
2	2	1	BT_2553	FE838_RS02255
2	2	1	BT_2554	FE838_RS02260
2	2	1	BT_2555	FE838_RS02265
2	2	1	BT_2559	FE838_RS02285
2	2	1	BT_2560	FE838_RS02290
2	2	1	BT_2561	FE838_RS02295
2	2	1	BT_2562	FE838_RS02300
2	2	1	BT_2563	FE838_RS02305
2	2	1	BT_2564	FE838_RS02310
2	2	1	BT_2565	FE838_RS02315
2	2	1	BT_2566	FE838_RS02320
2	2	1	BT_2567	FE838_RS02325
2	2	1	BT_2568	FE838_RS02330
2	2	1	BT_2569	FE838_RS02335
2	2	1	BT_2570	FE838_RS02340
2	2	1	BT_2571	FE838_RS02345
2	2	1	BT_2572	FE838_RS02350
2	2	1	BT_2573	FE838_RS02355
2	2	1	BT_2574	FE838_RS02360
2	2	1	BT_2575	FE838_RS02370
2	2	1	BT_2576	FE838_RS02375
2	2	1	BT_2577	FE838_RS02380
2	2	1	BT_2578	FE838_RS02385
2	2	1	BT_2579	FE838_RS02390
2	2	1	BT_2583	FE838_RS02400
2	2	1	BT_2584	FE838_RS02405
2	2	1	BT_2585	FE838_RS02410
2	2	1	BT_2586	FE838_RS02415
2	2	1	BT_2587	FE838_RS02420
2	2	1	BT_2588	FE838_RS02430
2	2	1	BT_2589	FE838_RS02435
2	2	1	BT_2590	FE838_RS02440
2	2	1	BT_2591	FE838_RS02445
2	2	1	BT_2592	FE838_RS02450
2	2	1	BT_2593	FE838_RS02455
2	2	1	BT_2594	FE838_RS02460
2	2	1	BT_2595	FE838_RS02465
2	2	1	BT_2596	FE838_RS02470
2	2	1	BT_2597	FE838_RS02475
2	2	1	BT_2598	FE838_RS02480
2	2	1	BT_2599	FE838_RS02485
2	2	1	BT_2600	FE838_RS02490
2	2	1	BT_2601	FE838_RS02495
2	2	1	BT_2602	FE838_RS02500
2	2	1	BT_2603	FE838_RS02505
2	2	1	BT_2606	FE838_RS02520
2	2	1	BT_2607	FE838_RS02525
2	2	1	BT_2608	FE838_RS02530
2	2	1	BT_2609	FE838_RS02535
2	2	1	BT_2610	FE838_RS02540
2	2	1	BT_2611	FE838_RS02545
2	2	1	BT_2612	FE838_RS02550
2	2	1	BT_2613	FE838_RS02555
2	2	1	BT_2614	FE838_RS02560
2	2	1	BT_2615	FE838_RS02565
2	2	1	BT_2617	FE838_RS02570
2	2	1	BT_2618	FE838_RS02575
2	2	1	BT_2619	FE838_RS02580
2	2	1	BT_2620	FE838_RS02585
2	2	1	BT_2621	FE838_RS02590
2	2	1	BT_2622	FE838_RS02595
2	2	1	BT_2623	FE838_RS02600
2	2	1	BT_2624	FE838_RS02605
2	2	1	BT_2625	FE838_RS02610
2	2	1	BT_2626	FE838_RS02615
2	2	1	BT_2627	FE838_RS02620
2	2	1	BT_2628	FE838_RS02625
2	2	1	BT_2629	FE838_RS02630
2	2	1	BT_2630	FE838_RS02635
2	2	1	BT_2631	FE838_RS02640
2	2	1	BT_2632	FE838_RS02645
2	2	1	BT_2634	FE838_RS02655
2	2	1	BT_2639	FE838_RS02665
2	2	1	BT_2642	FE838_RS02670
2	2	1	BT_2643	FE838_RS02675
2	2	1	BT_2644	FE838_RS02680
2	2	1	BT_2645	FE838_RS02690
2	2	1	BT_2646	FE838_RS02695
2	2	1	BT_2648	FE838_RS02705
2	2	1	BT_2649	FE838_RS02710
2	2	1	BT_2650	FE838_RS02715
2	2	1	BT_2651	FE838_RS02720
2	2	1	BT_2652	FE838_RS02725
2	2	1	BT_2653	FE838_RS02730
2	2	1	BT_2654	FE838_RS02735
2	2	1	BT_2655	FE838_RS02740
2	2	1	BT_2656	FE838_RS02745
2	2	1	BT_2657	FE838_RS02750
2	2	1	BT_2658	FE838_RS02755
2	2	1	BT_2659	FE838_RS02760
2	2	1	BT_2660	FE838_RS02765
2	2	1	BT_2662	FE838_RS02775
2	2	1	BT_2663	FE838_RS02780
2	2	1	BT_2664	FE838_RS02785
2	2	1	BT_2665	FE838_RS02790
2	2	1	BT_2666	FE838_RS02795
2	2	1	BT_2667	FE838_RS02800
2	2	1	BT_2668	FE838_RS02805
2	2	1	BT_2669	FE838_RS02810
2	2	1	BT_2675	FE838_RS02855
2	2	1	BT_2676	FE838_RS02860
2	2	1	BT_2676a	FE838_RS02865
2	2	1	BT_2679	FE838_RS02880
2	2	1	BT_2680	FE838_RS02885
2	2	1	BT_2681	FE838_RS02895
2	2	1	BT_2682	FE838_RS02900
2	2	1	BT_2683	FE838_RS02905
2	2	1	BT_2685	FE838_RS02910
2	2	1	BT_2686	FE838_RS02915
2	2	1	BT_2687	FE838_RS02920
2	2	1	BT_2688	FE838_RS02925
2	2	1	BT_2689	FE838_RS02930
2	2	1	BT_2690	FE838_RS02935
2	2	1	BT_2691	FE838_RS02940
2	2	1	BT_2692	FE838_RS02945
2	2	1	BT_2693	FE838_RS02950
2	2	1	BT_2694	FE838_RS02955
2	2	1	BT_2695	FE838_RS02960
2	2	1	BT_2697	FE838_RS02965
2	2	1	BT_2698	FE838_RS02970
2	2	1	BT_2699	FE838_RS02975
2	2	1	BT_2700	FE838_RS02980
2	2	1	BT_2701	FE838_RS02985
2	2	1	BT_2702	FE838_RS02990
2	2	1	BT_2703	FE838_RS02995
2	2	1	BT_2704	FE838_RS03000
2	2	1	BT_2705	FE838_RS03010
2	2	1	BT_2706	FE838_RS03015
2	2	1	BT_2707	FE838_RS03020
2	2	1	BT_2708	FE838_RS03025
2	2	1	BT_2709	FE838_RS03030
2	2	1	BT_2710	FE838_RS03035
2	2	1	BT_2711	FE838_RS03040
2	2	1	BT_2712	FE838_RS03045
2	2	1	BT_2713	FE838_RS03050
2	2	1	BT_2714	FE838_RS03055
2	2	1	BT_2715	FE838_RS03060
2	2	1	BT_2716	FE838_RS03065
2	2	1	BT_2717	FE838_RS03070
2	2	1	BT_2718	FE838_RS03075
2	2	1	BT_2719	FE838_RS03080
2	2	1	BT_2720	FE838_RS03085
2	2	1	BT_2721	FE838_RS03090
2	2	1	BT_2722	FE838_RS03095
2	2	1	BT_2723	FE838_RS03100
2	2	1	BT_2724	FE838_RS03105
2	2	1	BT_2725	FE838_RS03110
2	2	1	BT_2726	FE838_RS03115
2	2	1	BT_2727	FE838_RS03120
2	2	1	BT_2728	FE838_RS03125
2	2	1	BT_2729	FE838_RS03130
2	2	1	BT_2730	FE838_RS03135
2	2	1	BT_2731	FE838_RS03140
2	2	1	BT_2732	FE838_RS03145
2	2	1	BT_2733	FE838_RS03150
2	2	1	BT_2734	FE838_RS03155
2	2	1	BT_2735	FE838_RS03160
2	2	1	BT_2736	FE838_RS03165
2	2	1	BT_2737	FE838_RS03170
2	2	1	BT_2738	FE838_RS03175
2	2	1	BT_2739	FE838_RS03180
2	2	1	BT_2740	FE838_RS03195
2	2	1	BT_2741	FE838_RS03220
2	2	1	BT_2742	FE838_RS03225
2	2	1	BT_2742a	FE838_RS03230
2	2	1	BT_2743	FE838_RS03235
2	2	1	BT_2744	FE838_RS03240
2	2	1	BT_2745	FE838_RS03245
2	2	1	BT_2746	FE838_RS03250
2	2	1	BT_2747	FE838_RS03255
2	2	1	BT_2748	FE838_RS03260
2	2	1	BT_2749	FE838_RS03265
2	2	1	BT_2750	FE838_RS03270
2	2	1	BT_2751	FE838_RS03275
2	2	1	BT_2752	FE838_RS03280
2	2	1	BT_2753	FE838_RS03285
